,TF_motif,time,direction,gene,score,peak,distance
4199,HIC2,1,neg,GRIP1,-2.77240855544067,chr12-66647904-66648404,156032.0
4200,HIC2,1,neg,GRIP1,-5.32517265396499,chr12-66717224-66717724,86712.0
4201,HIC2,1,neg,CRADD,-0.844564902269405,chr12-93677671-93678171,546.0
4202,HIC2,1,neg,DOCK9,-3.3500814241225,chr13-98972298-98972798,114077.0
4203,HIC2,1,neg,DOCK9,-4.87233186419939,chr13-99062610-99063110,23765.0
4204,HIC2,1,neg,SMOC1,-0.80969750681803,chr14-69716072-69716572,-137809.0
4205,HIC2,1,neg,ABCA3,-1.56498531629882,chr16-2531292-2531792,-190796.0
4206,HIC2,1,neg,MYO1D,-3.2717937421351,chr17-33021889-33022389,-144962.0
4207,HIC2,1,neg,GAREM1,-0.985390978125629,chr18-32280148-32280648,190086.0
4208,HIC2,1,neg,RTN2,-1.88273877513399,chr19-45324340-45324840,172471.0
4209,HIC2,1,neg,GPR39,-0.979336645190909,chr2-132478640-132479140,62316.0
4210,HIC2,1,neg,GPR39,-0.774485381996035,chr2-132582223-132582723,165899.0
4211,HIC2,1,neg,R3HDM1,-4.0589867548371,chr2-135531679-135532179,474.0
4212,HIC2,1,neg,LINC01876,-0.84543729479358,chr2-156351855-156352355,-97155.0
4213,HIC2,1,neg,EPHA4,-1.90131361737885,chr2-221727389-221727889,-153437.0
4214,HIC2,1,neg,DTNB,-1.1506906431534,chr2-25699209-25699709,-25812.0
4215,HIC2,1,neg,DTNB,-0.971517401863677,chr2-25702624-25703124,-29227.0
4216,HIC2,1,neg,MPPED1,-0.701670825716206,chr22-43591227-43591727,180281.0
4217,HIC2,1,neg,ARPP21,-1.72969473538502,chr3-35688778-35689278,50083.0
4218,HIC2,1,neg,ITPR1,-1.24520917507464,chr3-4409249-4409749,-83849.0
4219,HIC2,1,neg,ITPR1,-1.27112565382907,chr3-4416901-4417401,-76197.0
4220,HIC2,1,neg,GAB1,-1.24105053018931,chr4-143363105-143363605,26593.0
4221,HIC2,1,neg,PAM,-0.704447498311842,chr5-102865081-102865581,111350.0
4222,HIC2,1,neg,FBXL7,-1.40952135140246,chr5-15475031-15475531,-24915.0
4223,HIC2,1,neg,MCTP1,-1.29250650404235,chr5-95319219-95319719,-34894.0
4224,HIC2,1,neg,SGK1,-0.962501791335676,chr6-134193975-134194475,123887.0
4225,HIC2,1,neg,PTK7,-0.824165151291331,chr6-43020724-43021224,-55294.0
4226,HIC2,1,neg,PLXNA4,-1.89957125555309,chr7-132464736-132465236,183702.0
4227,HIC2,1,neg,PLXNA4,-0.794902707891433,chr7-132609790-132610290,38648.0
4228,HIC2,1,neg,ELMO1,-0.680881113958721,chr7-37535109-37535609,-86110.0
4229,HIC2,1,neg,GLI3,-0.647619124351451,chr7-42283577-42284077,-45957.0
4230,HIC2,1,neg,MSRA,-0.858891696469146,chr8-10054473-10054973,455.0
4231,HIC2,1,neg,SYBU,-1.8195788958439,chr8-109575831-109576331,115710.0
4232,HIC2,1,neg,ZHX2,-1.02253368872697,chr8-122744754-122745254,-36390.0
4233,HIC2,1,neg,C8orf34,-1.29475195832459,chr8-68193941-68194441,-136531.0
4234,HIC2,1,neg,C8orf34,-0.917427095253385,chr8-68218376-68218876,-112096.0
4235,HIC2,1,neg,DLGAP2,-0.878056295072766,chr8-722956-723456,-14390.0
4236,HIC2,1,neg,PAG1,-0.958165364071519,chr8-80995762-80996262,116056.0
4237,HIC2,1,neg,MSRA,-2.17868812349453,chr8-9898039-9898539,-155979.0
4238,HIC2,1,neg,KIAA1958,-1.04175626843591,chr9-112541565-112542065,54968.0
4239,HIC2,1,neg,FRMD3,-1.07787932070737,chr9-83537575-83538075,721.0
4240,MIXL1,1,neg,COL11A1,-1.6978664890065,chr1-103181213-103181713,-72967.0
4241,MIXL1,1,neg,MIR137HG,-1.20097889929831,chr1-98176887-98177387,-127274.0
4242,MIXL1,1,neg,GAS2L3,-0.943015020838891,chr12-100656774-100657274,83341.0
4243,MIXL1,1,neg,CUX2,-2.54086998776343,chr12-111084089-111084589,50315.0
4244,MIXL1,1,neg,GRIP1,-0.792400240988162,chr12-66612713-66613213,191223.0
4245,MIXL1,1,neg,ATP2B1,-5.43361015603019,chr12-89873148-89873648,-164098.0
4246,MIXL1,1,neg,SLCO3A1,-0.931942389787764,chr15-92028616-92029116,175171.0
4247,MIXL1,1,neg,ZNF423,-0.948980704145658,chr16-50025428-50025928,-167759.0
4248,MIXL1,1,neg,AC007495.1,-0.853430660060299,chr16-56116624-56117124,74220.0
4249,MIXL1,1,neg,CDH13,-2.17147823236754,chr16-82643900-82644400,17347.0
4250,MIXL1,1,neg,CDH13,-1.16657124549508,chr16-82769104-82769604,142551.0
4251,MIXL1,1,neg,DSCAM,-1.30914505166517,chr21-40715482-40715982,131407.0
4252,MIXL1,1,neg,CHL1,-1.05858729643574,chr3-157906-158406,-38440.0
4253,MIXL1,1,neg,PRSS12,-1.82543272445839,chr4-118347021-118347521,5732.0
4254,MIXL1,1,neg,PAM,-0.776004373633811,chr5-102623586-102624086,-130145.0
4255,MIXL1,1,neg,EPB41L4A,-1.5921968819757,chr5-112248011-112248511,171055.0
4256,MIXL1,1,neg,TENM2,-1.01874058866858,chr5-167089163-167089663,-195386.0
4257,MIXL1,1,neg,ITGB8,-0.895815787275159,chr7-20525873-20526373,195421.0
4258,MIXL1,1,neg,DYNC1I1,-0.950554836322383,chr7-95723549-95724049,-48707.0
4259,MIXL1,1,neg,SYBU,-1.8195788958439,chr8-109575831-109576331,115710.0
4260,MIXL1,1,neg,C8orf34,-2.4464117033154,chr8-68195749-68196249,-134723.0
4261,MIXL1,1,neg,KIAA1958,-0.610649880236448,chr9-112330761-112331261,-155836.0
4262,CEBPE,1,neg,COL11A1,-0.833080739476941,chr1-103284047-103284547,-175801.0
4263,CEBPE,1,neg,DAB1,-0.89434097691562,chr1-58708555-58709055,-162071.0
4264,CEBPE,1,neg,AC099792.1,-0.844608256273177,chr1-61058407-61058907,-190659.0
4265,CEBPE,1,neg,CACNB2,-1.56552902130793,chr10-18059735-18060235,-80692.0
4266,CEBPE,1,neg,CACNB2,-2.65933261511714,chr10-18136268-18136768,-4159.0
4267,CEBPE,1,neg,APOLD1,-1.17069552649214,chr12-12560972-12561472,-164695.0
4268,CEBPE,1,neg,SMOC1,-1.1064802814192,chr14-69879884-69880384,26003.0
4269,CEBPE,1,neg,ZNF423,-1.49859626847011,chr16-49849667-49850167,8002.0
4270,CEBPE,1,neg,LINC01876,-1.02550126255947,chr2-156401215-156401715,-146515.0
4271,CEBPE,1,neg,PAM,-1.83212544855521,chr5-102583731-102584231,-170000.0
4272,CEBPE,1,neg,ITGB8,-1.26343983614882,chr7-20408494-20408994,78042.0
4273,CEBPE,1,neg,MSRA,-0.737443340280319,chr8-10082220-10082720,28202.0
4274,LMX1B,1,neg,COL11A1,-1.6978664890065,chr1-103181213-103181713,-72967.0
4275,LMX1B,1,neg,RGS7,-1.38704713836664,chr1-241234468-241234968,122512.0
4276,LMX1B,1,neg,DPYD,-1.00194887227705,chr1-97801905-97802405,118894.0
4277,LMX1B,1,neg,MIR137HG,-1.20097889929831,chr1-98176887-98177387,-127274.0
4278,LMX1B,1,neg,ATP2B1,-5.43361015603019,chr12-89873148-89873648,-164098.0
4279,LMX1B,1,neg,SLCO3A1,-0.931942389787764,chr15-92028616-92029116,175171.0
4280,LMX1B,1,neg,ZNF423,-0.948980704145658,chr16-50025428-50025928,-167759.0
4281,LMX1B,1,neg,AC007495.1,-0.853430660060299,chr16-56116624-56117124,74220.0
4282,LMX1B,1,neg,CDH13,-2.17147823236754,chr16-82643900-82644400,17347.0
4283,LMX1B,1,neg,CDH13,-1.16657124549508,chr16-82769104-82769604,142551.0
4284,LMX1B,1,neg,RTN2,-3.11000330250934,chr19-45551374-45551874,-54563.0
4285,LMX1B,1,neg,DSCAM,-1.30914505166517,chr21-40715482-40715982,131407.0
4286,LMX1B,1,neg,CHL1,-1.05858729643574,chr3-157906-158406,-38440.0
4287,LMX1B,1,neg,PRSS12,-1.82543272445839,chr4-118347021-118347521,5732.0
4288,LMX1B,1,neg,EPB41L4A,-1.5921968819757,chr5-112248011-112248511,171055.0
4289,LMX1B,1,neg,TENM2,-1.01874058866858,chr5-167089163-167089663,-195386.0
4290,LMX1B,1,neg,EPM2A,-4.47222647623036,chr6-145555508-145556008,180265.0
4291,LMX1B,1,neg,ITGB8,-2.6756266236756,chr7-20407964-20408464,77512.0
4292,LMX1B,1,neg,ITGB8,-0.895815787275159,chr7-20525873-20526373,195421.0
4293,LMX1B,1,neg,SYBU,-1.8195788958439,chr8-109575831-109576331,115710.0
4294,LMX1B,1,neg,C8orf34,-2.4464117033154,chr8-68195749-68196249,-134723.0
4295,EHF,1,neg,DAB1,-1.0675656503861,chr1-58545847-58546347,637.0
4296,EHF,1,neg,DAB1,-1.50222778951467,chr1-58709736-58710236,-163252.0
4297,EHF,1,neg,GAS2L3,-1.68241422836145,chr12-100374536-100375036,-198897.0
4298,EHF,1,neg,CUX2,-1.34390889641384,chr12-111038031-111038531,4257.0
4299,EHF,1,neg,MYO16,-1.74278832724568,chr13-108787020-108787520,191118.0
4300,EHF,1,neg,DOCK9,-3.60930702612452,chr13-98999504-99000004,86871.0
4301,EHF,1,neg,MYO1D,-1.58945768937143,chr17-32715236-32715736,161691.0
4302,EHF,1,neg,GAREM1,-1.61857993652112,chr18-32270272-32270772,199962.0
4303,EHF,1,neg,EPHA4,-1.52510146720232,chr2-221697769-221698269,-123817.0
4304,EHF,1,neg,DTNB,-0.971517401863677,chr2-25702624-25703124,-29227.0
4305,EHF,1,neg,DSCAM,-1.13468533270227,chr21-40717035-40717535,129854.0
4306,EHF,1,neg,DSCAM,-1.00414132398556,chr21-41011227-41011727,-164338.0
4307,EHF,1,neg,MPPED1,-1.59051932824664,chr22-43258060-43258560,-152886.0
4308,EHF,1,neg,PHF21B,-2.04038603104835,chr22-44821880-44822380,187869.0
4309,EHF,1,neg,PHF21B,-1.13642432485677,chr22-44889558-44890058,120191.0
4310,EHF,1,neg,ST6GAL1,-1.5010547363769,chr3-186772739-186773239,-157496.0
4311,EHF,1,neg,FAM19A1,-1.44121940145278,chr3-68114859-68115359,110893.0
4312,EHF,1,neg,PRSS12,-1.46928608877399,chr4-118278436-118278936,74317.0
4313,EHF,1,neg,PRSS12,-1.82543272445839,chr4-118347021-118347521,5732.0
4314,EHF,1,neg,PRSS12,-0.684875925880249,chr4-118357560-118358060,-4807.0
4315,EHF,1,neg,MAML3,-2.36721538993979,chr4-140346124-140346624,-192190.0
4316,EHF,1,neg,MCTP1,-1.58262116837006,chr5-95410199-95410699,-125874.0
4317,EHF,1,neg,PLXNA4,-1.00815485056605,chr7-132520741-132521241,127697.0
4318,EHF,1,neg,DYNC1I1,-1.31283057753759,chr7-95870988-95871488,98732.0
4319,EHF,1,neg,MSRA,-1.06761182505586,chr8-10132184-10132684,78166.0
4320,EHF,1,neg,PAG1,-1.687764506924,chr8-81062900-81063400,48918.0
4321,EHF,1,neg,MSRA,-0.977570438850296,chr8-9944969-9945469,-109049.0
4322,EHF,1,neg,KIAA1958,-1.04175626843591,chr9-112541565-112542065,54968.0
4323,CEBPB,1,neg,COL11A1,-0.833080739476941,chr1-103284047-103284547,-175801.0
4324,CEBPB,1,neg,DAB1,-0.89434097691562,chr1-58708555-58709055,-162071.0
4325,CEBPB,1,neg,AC099792.1,-0.844608256273177,chr1-61058407-61058907,-190659.0
4326,CEBPB,1,neg,CACNB2,-1.56552902130793,chr10-18059735-18060235,-80692.0
4327,CEBPB,1,neg,CACNB2,-2.65933261511714,chr10-18136268-18136768,-4159.0
4328,CEBPB,1,neg,APOLD1,-1.17069552649214,chr12-12560972-12561472,-164695.0
4329,CEBPB,1,neg,SMOC1,-1.1064802814192,chr14-69879884-69880384,26003.0
4330,CEBPB,1,neg,ZNF423,-1.49859626847011,chr16-49849667-49850167,8002.0
4331,CEBPB,1,neg,LINC01876,-1.02550126255947,chr2-156401215-156401715,-146515.0
4332,CEBPB,1,neg,PAM,-1.83212544855521,chr5-102583731-102584231,-170000.0
4333,CEBPB,1,neg,ITGB8,-1.26343983614882,chr7-20408494-20408994,78042.0
4334,CEBPB,1,neg,MSRA,-0.737443340280319,chr8-10082220-10082720,28202.0
4335,TBX19,1,neg,RGS7,-2.1773883723585,chr1-241300759-241301259,56221.0
4336,TBX19,1,neg,RGS7,-0.912343102111441,chr1-241397794-241398294,-40814.0
4337,TBX19,1,neg,DAB1,-0.93961039157929,chr1-58727182-58727682,-180698.0
4338,TBX19,1,neg,TMEM132B,-1.23068737612994,chr12-125132501-125133001,-54085.0
4339,TBX19,1,neg,NELL2,-1.37007195669717,chr12-44775883-44776383,145715.0
4340,TBX19,1,neg,GRIP1,-1.83242857978342,chr12-66679407-66679907,124529.0
4341,TBX19,1,neg,GRIP1,-5.32517265396499,chr12-66717224-66717724,86712.0
4342,TBX19,1,neg,RFC3,-0.766276036302288,chr13-33913544-33914044,95745.0
4343,TBX19,1,neg,SYT16,-1.31967488913146,chr14-61939739-61940239,128015.0
4344,TBX19,1,neg,ABCA3,-1.67731325554832,chr16-2532589-2533089,-192093.0
4345,TBX19,1,neg,SCN2A,-0.659843171688244,chr2-165054185-165054685,-140558.0
4346,TBX19,1,neg,EPHA4,-2.46582389947397,chr2-221395130-221395630,178822.0
4347,TBX19,1,neg,DTNB,-1.62679434776461,chr2-25836929-25837429,-163532.0
4348,TBX19,1,neg,ARPP21,-0.59135986266618,chr3-35765247-35765747,126552.0
4349,TBX19,1,neg,PAM,-3.17501137181152,chr5-102921614-102922114,167883.0
4350,TBX19,1,neg,SEMA6A,-1.74281762912458,chr5-116459608-116460108,115076.0
4351,TBX19,1,neg,PLXNA4,-0.794902707891433,chr7-132609790-132610290,38648.0
4352,TBX19,1,neg,CSMD1,-1.29525461441905,chr8-5165987-5166487,-171265.0
4353,NEUROD2,1,neg,RGS7,-1.15469977949931,chr1-241412517-241413017,-55537.0
4354,NEUROD2,1,neg,DAB1,-1.62078648687774,chr1-58571893-58572393,-25409.0
4355,NEUROD2,1,neg,AC099792.1,-0.917997335320145,chr1-60867741-60868241,7.0
4356,NEUROD2,1,neg,AC099792.1,-0.827592659852273,chr1-60893554-60894054,-25806.0
4357,NEUROD2,1,neg,AC099792.1,-0.732403672039815,chr1-60903255-60903755,-35507.0
4358,NEUROD2,1,neg,CACNB2,-1.56552902130793,chr10-18059735-18060235,-80692.0
4359,NEUROD2,1,neg,CUX2,-1.73158475207892,chr12-110894316-110894816,-139458.0
4360,NEUROD2,1,neg,NELL2,-2.14496394995123,chr12-44749218-44749718,172380.0
4361,NEUROD2,1,neg,AC027288.3,-0.820827108511719,chr12-79360940-79361440,142206.0
4362,NEUROD2,1,neg,ATP2B1,-1.65429006072112,chr12-89544417-89544917,164633.0
4363,NEUROD2,1,neg,CRADD,-0.785785134230933,chr12-93821301-93821801,144176.0
4364,NEUROD2,1,neg,GPC6,-0.878310177111113,chr13-93071327-93071827,-155265.0
4365,NEUROD2,1,neg,GAREM1,-1.3454273497362,chr18-32368901-32369401,101333.0
4366,NEUROD2,1,neg,GAREM1,-2.02364497385908,chr18-32551011-32551511,-80777.0
4367,NEUROD2,1,neg,CCBE1,-2.25255934734726,chr18-59554815-59555315,142315.0
4368,NEUROD2,1,neg,SCN2A,-0.740092683544841,chr2-165293649-165294149,98906.0
4369,NEUROD2,1,neg,DSCAM,-1.00414132398556,chr21-41011227-41011727,-164338.0
4370,NEUROD2,1,neg,MPPED1,-1.71954296746417,chr22-43478868-43479368,67922.0
4371,NEUROD2,1,neg,CHL1,-1.05858729643574,chr3-157906-158406,-38440.0
4372,NEUROD2,1,neg,LIMCH1,-1.05652189326066,chr4-41498102-41498602,138745.0
4373,NEUROD2,1,neg,PAM,-0.950019889333924,chr5-102579465-102579965,-174266.0
4374,NEUROD2,1,neg,EPB41L4A,-1.55306422246111,chr5-112259352-112259852,159714.0
4375,NEUROD2,1,neg,PTK7,-1.23059294739858,chr6-43220955-43221455,144937.0
4376,NEUROD2,1,neg,ITGB8,-0.772609943560996,chr7-20510289-20510789,179837.0
4377,NEUROD2,1,neg,PVT1,-1.18333381003653,chr8-127944464-127944964,150181.0
4378,NEUROD2,1,neg,PAG1,-2.03652978309578,chr8-81240381-81240881,-128563.0
4379,NEUROD2,1,neg,RUNX1T1,-1.44819969691207,chr8-92279618-92280118,-176582.0
4380,ELF5,1,neg,DAB1,-1.0675656503861,chr1-58545847-58546347,637.0
4381,ELF5,1,neg,DAB1,-1.50222778951467,chr1-58709736-58710236,-163252.0
4382,ELF5,1,neg,AC099792.1,-0.827592659852273,chr1-60893554-60894054,-25806.0
4383,ELF5,1,neg,GAS2L3,-1.68241422836145,chr12-100374536-100375036,-198897.0
4384,ELF5,1,neg,CUX2,-1.34390889641384,chr12-111038031-111038531,4257.0
4385,ELF5,1,neg,GRIP1,-1.83242857978342,chr12-66679407-66679907,124529.0
4386,ELF5,1,neg,MYO16,-1.74278832724568,chr13-108787020-108787520,191118.0
4387,ELF5,1,neg,DOCK9,-3.60930702612452,chr13-98999504-99000004,86871.0
4388,ELF5,1,neg,TRIM9,-1.31933909660075,chr14-51118961-51119461,-23150.0
4389,ELF5,1,neg,MYO1D,-1.58945768937143,chr17-32715236-32715736,161691.0
4390,ELF5,1,neg,GAREM1,-1.61857993652112,chr18-32270272-32270772,199962.0
4391,ELF5,1,neg,SCN2A,-0.917931138163635,chr2-165116138-165116638,-78605.0
4392,ELF5,1,neg,SCN2A,-0.740092683544841,chr2-165293649-165294149,98906.0
4393,ELF5,1,neg,EPHA4,-1.52510146720232,chr2-221697769-221698269,-123817.0
4394,ELF5,1,neg,DTNB,-0.971517401863677,chr2-25702624-25703124,-29227.0
4395,ELF5,1,neg,DSCAM,-1.13468533270227,chr21-40717035-40717535,129854.0
4396,ELF5,1,neg,ST6GAL1,-1.5010547363769,chr3-186772739-186773239,-157496.0
4397,ELF5,1,neg,ARPP21,-2.05150757297796,chr3-35602521-35603021,-36174.0
4398,ELF5,1,neg,FAM19A1,-1.22001639068385,chr3-68056480-68056980,52514.0
4399,ELF5,1,neg,FAM19A1,-1.44121940145278,chr3-68114859-68115359,110893.0
4400,ELF5,1,neg,PRSS12,-1.46928608877399,chr4-118278436-118278936,74317.0
4401,ELF5,1,neg,PRSS12,-1.82543272445839,chr4-118347021-118347521,5732.0
4402,ELF5,1,neg,PRSS12,-0.684875925880249,chr4-118357560-118358060,-4807.0
4403,ELF5,1,neg,MAML3,-2.36721538993979,chr4-140346124-140346624,-192190.0
4404,ELF5,1,neg,PAM,-0.704447498311842,chr5-102865081-102865581,111350.0
4405,ELF5,1,neg,TENM2,-0.755507023659604,chr5-167286844-167287344,2295.0
4406,ELF5,1,neg,EPM2A,-2.75294315239725,chr6-145565313-145565813,170460.0
4407,ELF5,1,neg,PTK7,-0.824165151291331,chr6-43020724-43021224,-55294.0
4408,ELF5,1,neg,PLXNA4,-1.00815485056605,chr7-132520741-132521241,127697.0
4409,ELF5,1,neg,DYNC1I1,-1.31283057753759,chr7-95870988-95871488,98732.0
4410,ELF5,1,neg,MSRA,-0.737443340280319,chr8-10082220-10082720,28202.0
4411,ELF5,1,neg,MSRA,-1.06761182505586,chr8-10132184-10132684,78166.0
4412,ELF5,1,neg,C8orf34,-2.4464117033154,chr8-68195749-68196249,-134723.0
4413,ELF5,1,neg,PAG1,-1.687764506924,chr8-81062900-81063400,48918.0
4414,ELF5,1,neg,PAG1,-1.05116113812656,chr8-81254535-81255035,-142717.0
4415,ELF5,1,neg,MSRA,-0.977570438850296,chr8-9944969-9945469,-109049.0
4416,ELF5,1,neg,KIAA1958,-1.04175626843591,chr9-112541565-112542065,54968.0
4417,RAX,1,neg,COL11A1,-1.6978664890065,chr1-103181213-103181713,-72967.0
4418,RAX,1,neg,DAB1,-0.93961039157929,chr1-58727182-58727682,-180698.0
4419,RAX,1,neg,DPYD,-1.20728329596355,chr1-98104392-98104892,-183593.0
4420,RAX,1,neg,MIR137HG,-2.55083671955669,chr1-98104392-98104892,-54779.0
4421,RAX,1,neg,MIR137HG,-1.20097889929831,chr1-98176887-98177387,-127274.0
4422,RAX,1,neg,CACNB2,-2.65933261511714,chr10-18136268-18136768,-4159.0
4423,RAX,1,neg,GAS2L3,-0.943015020838891,chr12-100656774-100657274,83341.0
4424,RAX,1,neg,ZNF423,-0.948980704145658,chr16-50025428-50025928,-167759.0
4425,RAX,1,neg,CDH13,-2.17147823236754,chr16-82643900-82644400,17347.0
4426,RAX,1,neg,CDH13,-1.16657124549508,chr16-82769104-82769604,142551.0
4427,RAX,1,neg,DSCAM,-1.30914505166517,chr21-40715482-40715982,131407.0
4428,RAX,1,neg,MPPED1,-1.87806543192065,chr22-43548893-43549393,137947.0
4429,RAX,1,neg,CHL1,-1.05858729643574,chr3-157906-158406,-38440.0
4430,RAX,1,neg,FAM19A1,-1.44121940145278,chr3-68114859-68115359,110893.0
4431,RAX,1,neg,PAM,-0.776004373633811,chr5-102623586-102624086,-130145.0
4432,RAX,1,neg,ITGB8,-0.895815787275159,chr7-20525873-20526373,195421.0
4433,RAX,1,neg,SYBU,-1.8195788958439,chr8-109575831-109576331,115710.0
4434,RAX,1,neg,CSMD1,-1.29525461441905,chr8-5165987-5166487,-171265.0
4435,RAX,1,neg,C8orf34,-2.4464117033154,chr8-68195749-68196249,-134723.0
4436,RAX,1,neg,KIAA1958,-0.610649880236448,chr9-112330761-112331261,-155836.0
4437,NR2F2,1,neg,DAB1,-0.762561224426296,chr1-58420701-58421201,125783.0
4438,NR2F2,1,neg,AC099792.1,-0.732403672039815,chr1-60903255-60903755,-35507.0
4439,NR2F2,1,neg,CACNB2,-1.91715221056199,chr10-18006232-18006732,-134195.0
4440,NR2F2,1,neg,EPS8,-1.60727049238385,chr12-15996123-15996623,-114044.0
4441,NR2F2,1,neg,GRIP1,-1.44010857395589,chr12-66637768-66638268,166168.0
4442,NR2F2,1,neg,AC027288.3,-0.820827108511719,chr12-79360940-79361440,142206.0
4443,NR2F2,1,neg,RFC3,-0.766276036302288,chr13-33913544-33914044,95745.0
4444,NR2F2,1,neg,FRMD5,-2.21263298540491,chr15-44207752-44208252,-12750.0
4445,NR2F2,1,neg,ABCA3,-2.64858477533126,chr16-2481614-2482114,-141118.0
4446,NR2F2,1,neg,ABCA3,-1.56498531629882,chr16-2531292-2531792,-190796.0
4447,NR2F2,1,neg,CDH13,-1.28088092729734,chr16-82470654-82471154,-155899.0
4448,NR2F2,1,neg,CCBE1,-0.674365682200407,chr18-59684765-59685265,12365.0
4449,NR2F2,1,neg,GPR39,-0.774485381996035,chr2-132582223-132582723,165899.0
4450,NR2F2,1,neg,SCN2A,-0.81152127034578,chr2-165122472-165122972,-72271.0
4451,NR2F2,1,neg,DTNB,-0.937167076034315,chr2-25672263-25672763,1134.0
4452,NR2F2,1,neg,MPPED1,-1.09426241142201,chr22-43272971-43273471,-137975.0
4453,NR2F2,1,neg,MPPED1,-0.864959512798374,chr22-43330671-43331171,-80275.0
4454,NR2F2,1,neg,FAM19A1,-2.0876509085801,chr3-67983100-67983600,-20866.0
4455,NR2F2,1,neg,PAM,-3.17501137181152,chr5-102921614-102922114,167883.0
4456,NR2F2,1,neg,EPB41L4A,-1.55306422246111,chr5-112259352-112259852,159714.0
4457,NR2F2,1,neg,SEMA6A,-0.995586717016091,chr5-116514494-116514994,60190.0
4458,NR2F2,1,neg,MCTP1,-1.58262116837006,chr5-95410199-95410699,-125874.0
4459,NR2F2,1,neg,EPM2A,-4.47222647623036,chr6-145555508-145556008,180265.0
4460,NR2F2,1,neg,PLXNA4,-2.67377650033248,chr7-132488632-132489132,159806.0
4461,NR2F2,1,neg,ITGB8,-2.6756266236756,chr7-20407964-20408464,77512.0
4462,NR2F2,1,neg,ELMO1,-0.680881113958721,chr7-37535109-37535609,-86110.0
4463,NR2F2,1,neg,NCALD,-1.59879138089353,chr8-101942668-101943168,181989.0
4464,NR2F2,1,neg,ZHX2,-1.02253368872697,chr8-122744754-122745254,-36390.0
4465,NR2F2,1,neg,CSMD1,-1.61158994334693,chr8-4875280-4875780,119442.0
4466,NR2F2,1,neg,MSRA,-2.17868812349453,chr8-9898039-9898539,-155979.0
4467,NR2F2,1,neg,KIAA1958,-1.04175626843591,chr9-112541565-112542065,54968.0
4468,NR2F2,1,neg,FRMD3,-2.24194212473072,chr9-83363909-83364409,174387.0
4469,T,1,neg,RGS7,-2.1773883723585,chr1-241300759-241301259,56221.0
4470,T,1,neg,RGS7,-1.41012171538617,chr1-241447152-241447652,-90172.0
4471,T,1,neg,TMEM132B,-1.23068737612994,chr12-125132501-125133001,-54085.0
4472,T,1,neg,NELL2,-1.37007195669717,chr12-44775883-44776383,145715.0
4473,T,1,neg,GRIP1,-3.1610832661982,chr12-66607888-66608388,196048.0
4474,T,1,neg,GRIP1,-0.656890462236948,chr12-66678768-66679268,125168.0
4475,T,1,neg,GRIP1,-1.83242857978342,chr12-66679407-66679907,124529.0
4476,T,1,neg,GRIP1,-5.32517265396499,chr12-66717224-66717724,86712.0
4477,T,1,neg,RFC3,-0.766276036302288,chr13-33913544-33914044,95745.0
4478,T,1,neg,ABCA3,-1.67731325554832,chr16-2532589-2533089,-192093.0
4479,T,1,neg,DTNB,-1.62679434776461,chr2-25836929-25837429,-163532.0
4480,T,1,neg,ARPP21,-0.59135986266618,chr3-35765247-35765747,126552.0
4481,T,1,neg,LIMCH1,-1.05652189326066,chr4-41498102-41498602,138745.0
4482,T,1,neg,PAM,-3.17501137181152,chr5-102921614-102922114,167883.0
4483,T,1,neg,PLXNA4,-0.794902707891433,chr7-132609790-132610290,38648.0
4484,T,1,neg,CSMD1,-1.29525461441905,chr8-5165987-5166487,-171265.0
4485,T,1,neg,C8orf34,-2.60372924663573,chr8-68245733-68246233,-84739.0
4486,T,1,neg,FRMD3,-1.8589140896104,chr9-83538879-83539379,-583.0
4487,SREBF1,1,neg,RGS7,-1.9609382087945,chr1-241171873-241172373,185107.0
4488,SREBF1,1,neg,RGS7,-2.51123656959789,chr1-241263360-241263860,93620.0
4489,SREBF1,1,neg,DAB1,-0.762561224426296,chr1-58420701-58421201,125783.0
4490,SREBF1,1,neg,AC099792.1,-0.893842921763976,chr1-60868897-60869397,-1149.0
4491,SREBF1,1,neg,AC099792.1,-0.844608256273177,chr1-61058407-61058907,-190659.0
4492,SREBF1,1,neg,CACNB2,-3.048847357396,chr10-18308017-18308517,167590.0
4493,SREBF1,1,neg,CACNB2,-1.92989072375368,chr10-18308547-18309047,168120.0
4494,SREBF1,1,neg,GUCY1A2,-2.3025459841199,chr11-106967373-106967873,50901.0
4495,SREBF1,1,neg,CNTN1,-4.06782700525553,chr12-40827581-40828081,135389.0
4496,SREBF1,1,neg,GRIP1,-3.82783344473808,chr12-66823811-66824311,-19875.0
4497,SREBF1,1,neg,DOCK9,-2.5897252774772,chr13-98959749-98960249,126626.0
4498,SREBF1,1,neg,SYT16,-0.850355437434477,chr14-61894377-61894877,82653.0
4499,SREBF1,1,neg,SYT16,-1.31967488913146,chr14-61939739-61940239,128015.0
4500,SREBF1,1,neg,ABCA3,-1.31713760671961,chr16-2147925-2148425,192571.0
4501,SREBF1,1,neg,ABCA3,-3.66278555885535,chr16-2443414-2443914,-102918.0
4502,SREBF1,1,neg,SCN2A,-1.12183750996505,chr2-165114440-165114940,-80303.0
