TF_motif,time,direction,gene,score,peak,distance
FOXP1,8,pos,SMOC1,2.066598051,chr14-69767564-69768064,-86317
FOXP1,8,pos,RBFOX3,1.847448339,chr17-79618433-79618933,-102535
FOXP1,8,pos,PTPRM,1.037965813,chr18-7461044-7461544,-105488
FOXP1,8,pos,PTPRM,0.76034151,chr18-7632650-7633150,66118
FOXP1,8,pos,FIGN,0.787472278,chr2-163637907-163638407,97855
FOXP1,8,pos,DTNB,1.579306375,chr2-25586739-25587239,86658
FOXP1,8,pos,PLCB4,0.662111997,chr20-8937572-8938072,-130941
FOXP1,8,pos,FAM19A1,0.59303651,chr3-68187509-68188009,183543
FOXP1,8,pos,GRID2,0.754968152,chr4-92234267-92234767,-69105
FOXP1,8,pos,SEMA6A,1.152846471,chr5-116444559-116445059,130125
FOXP1,8,pos,PTK7,1.03775287,chr6-42879632-42880132,-196386
FOXP1,8,pos,PTK7,0.631847561,chr6-43123460-43123960,47442
FOXP1,8,pos,PLXNA4,1.158417108,chr7-132783213-132783713,-134775
FOXP1,8,pos,RUNX1T1,0.50453497,chr8-91905324-91905824,197712
HOXA2,8,pos,GRIA4,0.838145369,chr11-105537412-105537912,-72332
HOXA2,8,pos,GUCY1A2,0.835951516,chr11-107208641-107209141,-190367
HOXA2,8,pos,DOCK9,0.812250646,chr13-98972298-98972798,114077
HOXA2,8,pos,PLCB4,0.662111997,chr20-8937572-8938072,-130941
HOXA2,8,pos,PLCB4,0.950925614,chr20-9119770-9120270,51257
HOXA2,8,pos,FAM19A1,0.59303651,chr3-68187509-68188009,183543
HOXA2,8,pos,EPB41L4A,2.018164096,chr5-112257761-112258261,161305
HOXA2,8,pos,SLC1A3,1.378933746,chr5-36745733-36746233,139628
HOXA2,8,pos,MCTP1,1.877428221,chr5-95084725-95085225,199600
HOXA2,8,pos,MCTP1,0.874333332,chr5-95266677-95267177,17648
HOXA2,8,pos,RUNX1T1,0.575048503,chr8-92009065-92009565,93971
FLI1,8,pos,CACNB2,0.75227737,chr10-18159527-18160027,19100
FLI1,8,pos,TMEM123,1.532457302,chr11-102457779-102458279,12355
FLI1,8,pos,DOCK9,0.755573821,chr13-98999504-99000004,86871
FLI1,8,pos,SMOC1,1.413044844,chr14-69766850-69767350,-87031
FLI1,8,pos,HOMER1,2.203795119,chr5-79439706-79440206,74261
FLI1,8,pos,HSPA1B,1.188104728,chr6-31652437-31652937,-175048
FLI1,8,pos,ZHX2,1.318144129,chr8-122671607-122672107,-109537
FLI1,8,pos,RUNX1T1,0.565302227,chr8-92051518-92052018,51518
FLI1,8,pos,GABBR2,0.955317533,chr9-98796334-98796834,-87387
TBX19,8,pos,DOCK9,0.768122111,chr13-99254653-99255153,-168278
TBX19,8,pos,ARPP21,0.669202151,chr3-35710510-35711010,71815
TBX19,8,pos,PAM,1.155045737,chr5-102894859-102895359,141128
TBX19,8,pos,SLC1A3,1.2296313,chr5-36519856-36520356,-86249
TBX19,8,pos,PTK7,0.631847561,chr6-43123460-43123960,47442
TBX19,8,pos,NCALD,1.67865956,chr8-102232953-102233453,-108296
TBX19,8,pos,RUNX1T1,0.593395231,chr8-92077169-92077669,25867
TBX19,8,pos,GABBR2,0.584487688,chr9-98860768-98861268,-151821
T,8,pos,ARPP21,0.669202151,chr3-35710510-35711010,71815
T,8,pos,PAM,1.155045737,chr5-102894859-102895359,141128
T,8,pos,COMMD10,1.950936496,chr5-115905137-115905637,-179604
T,8,pos,SLC1A3,1.2296313,chr5-36519856-36520356,-86249
T,8,pos,PTK7,0.742905059,chr6-43122892-43123392,46874
T,8,pos,PTK7,0.631847561,chr6-43123460-43123960,47442
T,8,pos,NCALD,1.67865956,chr8-102232953-102233453,-108296
T,8,pos,GABBR2,0.584487688,chr9-98860768-98861268,-151821
PAX4,8,pos,GRIA4,0.838145369,chr11-105537412-105537912,-72332
PAX4,8,pos,GUCY1A2,0.835951516,chr11-107208641-107209141,-190367
PAX4,8,pos,GAS2L3,1.000097957,chr12-100528383-100528883,-45050
PAX4,8,pos,CUX2,1.340621513,chr12-110844729-110845229,-189045
PAX4,8,pos,EPB41L4A,2.018164096,chr5-112257761-112258261,161305
PAX4,8,pos,ZHX2,0.995419439,chr8-122672217-122672717,-108927
MYCN,8,pos,SRM,1.162100399,chr1-10962395-10962895,97379
MYCN,8,pos,RGS7,0.621360533,chr1-241171873-241172373,185107
MYCN,8,pos,MYO16,1.020925773,chr13-108549861-108550361,-46041
MYCN,8,pos,FRY,0.572600566,chr13-31887209-31887709,-143841
MYCN,8,pos,RBFOX3,1.847448339,chr17-79618433-79618933,-102535
MYCN,8,pos,GAREM1,0.99130828,chr18-32556376-32556876,-86142
MYCN,8,pos,PTPRM,1.037965813,chr18-7461044-7461544,-105488
MYCN,8,pos,LINC01876,1.529247186,chr2-156329282-156329782,-74582
MYCN,8,pos,HSPB1,1.545962424,chr7-76235099-76235599,-67195
MYCN,8,pos,HSPB1,2.570377432,chr7-76304188-76304688,1894
MYCN,8,pos,RUNX1T1,0.575048503,chr8-92009065-92009565,93971
POU5F1,8,pos,SIPA1L2,1.177771777,chr1-232450521-232451021,110787
POU5F1,8,pos,RGS7,0.621360533,chr1-241171873-241172373,185107
POU5F1,8,pos,RGS7,0.769050253,chr1-241338192-241338692,18788
POU5F1,8,pos,MIR137HG,0.909219667,chr1-98024749-98025249,24864
POU5F1,8,pos,CACNB2,0.75227737,chr10-18159527-18160027,19100
POU5F1,8,pos,TMEM123,1.532457302,chr11-102457779-102458279,12355
POU5F1,8,pos,GRIA4,0.838145369,chr11-105537412-105537912,-72332
POU5F1,8,pos,GAS2L3,1.000097957,chr12-100528383-100528883,-45050
POU5F1,8,pos,GAS2L3,1.019035643,chr12-100741050-100741550,167617
POU5F1,8,pos,DOCK9,0.768122111,chr13-99254653-99255153,-168278
POU5F1,8,pos,CACNA1A,0.782392595,chr19-13706204-13706704,-73429
POU5F1,8,pos,DTNB,1.579306375,chr2-25586739-25587239,86658
POU5F1,8,pos,DTNB,0.769857133,chr2-25681925-25682425,-8528
POU5F1,8,pos,FAM19A1,0.59303651,chr3-68187509-68188009,183543
POU5F1,8,pos,PRSS12,1.175936931,chr4-118247433-118247933,105320
POU5F1,8,pos,COMMD10,1.950936496,chr5-115905137-115905637,-179604
POU5F1,8,pos,COMMD10,0.664971132,chr5-116217760-116218260,133019
POU5F1,8,pos,SLC1A3,0.689909286,chr5-36600930-36601430,-5175
POU5F1,8,pos,PTK7,0.714202322,chr6-43170920-43171420,94902
POU5F1,8,pos,NCALD,1.67865956,chr8-102232953-102233453,-108296
POU5F1,8,pos,ZHX2,0.64305612,chr8-122639171-122639671,-141973
POU5F1,8,pos,RUNX1T1,0.575048503,chr8-92009065-92009565,93971
POU5F1,8,pos,GABBR2,0.56660779,chr9-98838451-98838951,-129504
ERG,8,pos,CACNB2,0.75227737,chr10-18159527-18160027,19100
ERG,8,pos,TMEM123,1.532457302,chr11-102457779-102458279,12355
ERG,8,pos,DOCK9,0.755573821,chr13-98999504-99000004,86871
ERG,8,pos,SMOC1,1.413044844,chr14-69766850-69767350,-87031
ERG,8,pos,HOMER1,2.203795119,chr5-79439706-79440206,74261
ERG,8,pos,HSPA1B,1.188104728,chr6-31652437-31652937,-175048
ERG,8,pos,ZHX2,1.318144129,chr8-122671607-122672107,-109537
ERG,8,pos,RUNX1T1,0.565302227,chr8-92051518-92052018,51518
ERG,8,pos,GABBR2,0.955317533,chr9-98796334-98796834,-87387
CEBPD,8,pos,LUZP1,0.956672464,chr1-23018616-23019116,158942
CEBPD,8,pos,CUX2,1.234788979,chr12-111215703-111216203,181929
CEBPD,8,pos,APOLD1,1.3827952,chr12-12560972-12561472,-164695
CEBPD,8,pos,COMMD10,1.950936496,chr5-115905137-115905637,-179604
CEBPD,8,pos,SEMA6A,1.072819743,chr5-116626324-116626824,-51640
NFYB,8,pos,CUX2,1.096211165,chr12-111067023-111067523,33249
NFYB,8,pos,DOCK9,0.840926255,chr13-98959749-98960249,126626
NFYB,8,pos,DOCK9,0.887059801,chr13-99020926-99021426,65449
NFYB,8,pos,B2M,1.190737829,chr15-44711212-44711712,-15
NFYB,8,pos,GRID2,0.774586824,chr4-92301365-92301865,-2007
NFYB,8,pos,MCTP1,1.511991826,chr5-95347591-95348091,-63266
NFYB,8,pos,PTK7,0.714202322,chr6-43170920-43171420,94902
NFYB,8,pos,ZHX2,0.64305612,chr8-122639171-122639671,-141973
NFYB,8,pos,ZHX2,0.995419439,chr8-122672217-122672717,-108927
NFYB,8,pos,KIAA1456,1.126721927,chr8-12871072-12871572,-74320
NFYB,8,pos,TOX,1.526958611,chr8-59245594-59246094,-126636
NFYB,8,pos,RUNX1T1,0.556851076,chr8-91934640-91935140,168396
ESRRB,9,pos,DAB1,0.547520902,chr1-58406260-58406760,140224
ESRRB,9,pos,DAB1,0.519338717,chr1-58420701-58421201,125783
ESRRB,9,pos,DAB1,0.582921818,chr1-58545847-58546347,637
ESRRB,9,pos,ATP2B1,1.043739407,chr12-89890089-89890589,-181039
ESRRB,9,pos,SYT16,0.702223223,chr14-61627038-61627538,-184686
ESRRB,9,pos,CA12,1.217210979,chr15-63501281-63501781,-119370
ESRRB,9,pos,ABCG1,0.645072257,chr21-42039985-42040485,-159454
ESRRB,9,pos,ITPR1,0.876863767,chr3-4398554-4399054,-94544
ESRRB,9,pos,PTK7,0.572309902,chr6-43229232-43229732,153214
ESRRB,9,pos,NCALD,0.946695725,chr8-102053878-102054378,70779
TBX20,9,pos,ST6GALNAC5,0.753959817,chr1-76674372-76674872,-192819
TBX20,9,pos,SYT16,0.865074486,chr14-61925135-61925635,113411
TBX20,9,pos,RBFOX3,1.155082196,chr17-79414145-79414645,101753
TBX20,9,pos,ABCG1,0.645072257,chr21-42039985-42040485,-159454
TBX20,9,pos,IQCJ-SCHIP1,0.742813721,chr3-159069397-159069897,107412
TBX20,9,pos,PRSS12,0.550841932,chr4-118317638-118318138,35115
TBX20,9,pos,HSPB1,1.081133691,chr7-76185078-76185578,-117216
TBX20,9,pos,NCALD,0.558518234,chr8-101967656-101968156,157001
TBX20,9,pos,NCALD,0.549575047,chr8-101995864-101996364,128793
TBX20,9,pos,NCALD,0.509273509,chr8-102101483-102101983,23174
MZF1,9,pos,SIPA1L2,1.778409274,chr1-232629966-232630466,-68658
MZF1,9,pos,DAB1,0.810185049,chr1-58358412-58358912,188072
MZF1,9,pos,DAB1,0.519086765,chr1-58410827-58411327,135657
MZF1,9,pos,DAB1,0.538538939,chr1-58546519-58547019,-35
MZF1,9,pos,DAB1,0.517481632,chr1-58580192-58580692,-33708
MZF1,9,pos,DAB1,0.52581863,chr1-58592451-58592951,-45967
MZF1,9,pos,DAB1,0.741638334,chr1-58619152-58619652,-72668
MZF1,9,pos,DAB1,1.140694937,chr1-58702224-58702724,-155740
MZF1,9,pos,TMEM132B,0.872707308,chr12-125193415-125193915,6829
MZF1,9,pos,TMEM132B,0.818178742,chr12-125228442-125228942,41856
MZF1,9,pos,GPC6,0.72562302,chr13-93269837-93270337,43245
MZF1,9,pos,SMOC1,0.771839664,chr14-69967106-69967606,113225
MZF1,9,pos,SMOC1,1.469751442,chr14-70019639-70020139,165758
MZF1,9,pos,CA12,1.217210979,chr15-63501281-63501781,-119370
MZF1,9,pos,AC007495.1,0.58533756,chr16-56277500-56278000,-86656
MZF1,9,pos,CDH13,1.810115415,chr16-82554122-82554622,-72431
MZF1,9,pos,RBFOX3,1.155082196,chr17-79414145-79414645,101753
MZF1,9,pos,GAREM1,0.517766036,chr18-32446806-32447306,23428
MZF1,9,pos,GPR39,1.052659949,chr2-132353057-132353557,-63267
MZF1,9,pos,DSCAM,0.55161394,chr21-40791408-40791908,55481
MZF1,9,pos,ABCG1,0.645072257,chr21-42039985-42040485,-159454
MZF1,9,pos,ABCG1,1.034386108,chr21-42234668-42235168,35229
MZF1,9,pos,ABCG1,1.111801623,chr21-42309575-42310075,110136
MZF1,9,pos,MPPED1,0.559126953,chr22-43226264-43226764,-184682
MZF1,9,pos,MPPED1,0.69448516,chr22-43481159-43481659,70213
MZF1,9,pos,IQCJ-SCHIP1,0.742813721,chr3-159069397-159069897,107412
MZF1,9,pos,ITPR1,0.876863767,chr3-4398554-4399054,-94544
MZF1,9,pos,FAM19A1,0.838581919,chr3-68136421-68136921,132455
MZF1,9,pos,IQGAP2,0.804566694,chr5-76485309-76485809,82310
MZF1,9,pos,SGK1,0.582120234,chr6-134174676-134175176,143186
MZF1,9,pos,PTK7,0.572309902,chr6-43229232-43229732,153214
MZF1,9,pos,ITGB8,0.667442001,chr7-20514305-20514805,183853
MZF1,9,pos,EEPD1,0.502846706,chr7-36075499-36075999,-77400
MZF1,9,pos,EEPD1,0.796996225,chr7-36155619-36156119,2720
MZF1,9,pos,HSPB1,1.081133691,chr7-76185078-76185578,-117216
MZF1,9,pos,NCALD,0.511615149,chr8-101935680-101936180,188977
MZF1,9,pos,NCALD,0.549575047,chr8-101940330-101940830,184327
MZF1,9,pos,NCALD,0.546710609,chr8-102034512-102035012,90145
MZF1,9,pos,NCALD,0.574078156,chr8-102070786-102071286,53871
MZF1,9,pos,NCALD,0.637599316,chr8-102122045-102122545,2612
MZF1,9,pos,NCALD,0.528585992,chr8-102123632-102124132,1025
MZF1,9,pos,NCALD,0.533995097,chr8-102124321-102124821,336
MZF1,9,pos,NCALD,0.621355326,chr8-102268828-102269328,-144171
MZF1,9,pos,ZHX2,0.59132542,chr8-122797027-122797527,15883
GATA3,9,pos,DAB1,0.52581863,chr1-58592451-58592951,-45967
GATA3,9,pos,SPATA13,0.930000245,chr13-24083297-24083797,103742
GATA3,9,pos,ABCA3,0.863822353,chr16-2250745-2251245,89751
GATA3,9,pos,FIGN,1.197968667,chr2-163669474-163669974,66288
GATA3,9,pos,MPPED1,0.69448516,chr22-43481159-43481659,70213
GATA3,9,pos,FAM19A1,1.120753405,chr3-68195013-68195513,191047
TFAP2A(var.2),9,pos,SIPA1L2,1.778409274,chr1-232629966-232630466,-68658
TFAP2A(var.2),9,pos,DAB1,0.547520902,chr1-58406260-58406760,140224
TFAP2A(var.2),9,pos,DAB1,0.519338717,chr1-58420701-58421201,125783
TFAP2A(var.2),9,pos,DAB1,0.538538939,chr1-58546519-58547019,-35
TFAP2A(var.2),9,pos,DAB1,0.517481632,chr1-58580192-58580692,-33708
TFAP2A(var.2),9,pos,AC027288.3,0.897516313,chr12-79690809-79691309,-187663
TFAP2A(var.2),9,pos,RBFOX3,1.155082196,chr17-79414145-79414645,101753
TFAP2A(var.2),9,pos,GPR39,1.052659949,chr2-132353057-132353557,-63267
TFAP2A(var.2),9,pos,ABCG1,0.645072257,chr21-42039985-42040485,-159454
TFAP2A(var.2),9,pos,ABCG1,1.034386108,chr21-42234668-42235168,35229
TFAP2A(var.2),9,pos,ABCG1,1.111801623,chr21-42309575-42310075,110136
TFAP2A(var.2),9,pos,PTK7,0.894003171,chr6-42929177-42929677,-146841
TFAP2A(var.2),9,pos,PTK7,0.572309902,chr6-43229232-43229732,153214
TFAP2A(var.2),9,pos,HSPB1,1.081133691,chr7-76185078-76185578,-117216
TFAP2A(var.2),9,pos,DYNC1I1,1.222255592,chr7-95734724-95735224,-37532
TFAP2A(var.2),9,pos,NCALD,0.546710609,chr8-102034512-102035012,90145
TFAP2A(var.2),9,pos,NCALD,0.533995097,chr8-102124321-102124821,336
TFAP2A(var.2),9,pos,NCALD,0.982969938,chr8-102238587-102239087,-113930
TFAP2A(var.2),9,pos,NCALD,0.591482629,chr8-102239103-102239603,-114446
TFAP2A(var.2),9,pos,NCALD,0.521679664,chr8-102278357-102278857,-153700
ONECUT2,9,pos,CDH13,1.810115415,chr16-82554122-82554622,-72431
ONECUT2,9,pos,ITPR1,0.876863767,chr3-4398554-4399054,-94544
ONECUT2,9,pos,PRSS12,0.550841932,chr4-118317638-118318138,35115
ONECUT2,9,pos,NCALD,0.511615149,chr8-101935680-101936180,188977
ONECUT2,9,pos,NCALD,0.548064142,chr8-102162600-102163100,-37943
ONECUT2,9,pos,NCALD,0.621355326,chr8-102268828-102269328,-144171
ONECUT2,9,pos,C8orf34,0.9225559,chr8-68156776-68157276,-173696
ELK4,9,pos,DAB1,0.547520902,chr1-58406260-58406760,140224
ELK4,9,pos,DAB1,0.538538939,chr1-58546519-58547019,-35
ELK4,9,pos,FRY,1.601909565,chr13-32031920-32032420,870
ELK4,9,pos,MPPED1,0.559126953,chr22-43226264-43226764,-184682
ELK4,9,pos,PTK7,0.894003171,chr6-42929177-42929677,-146841
ELK4,9,pos,NCALD,0.511615149,chr8-101935680-101936180,188977
ELK4,9,pos,NCALD,0.549575047,chr8-101995864-101996364,128793
ELK4,9,pos,NCALD,0.546710609,chr8-102034512-102035012,90145
ELK4,9,pos,NCALD,0.573097924,chr8-102102459-102102959,22198
ELK4,9,pos,NCALD,0.982969938,chr8-102238587-102239087,-113930
ELK4,9,pos,NCALD,0.591482629,chr8-102239103-102239603,-114446
ONECUT3,9,pos,DAB1,0.517481632,chr1-58580192-58580692,-33708
ONECUT3,9,pos,ABCA3,0.863822353,chr16-2250745-2251245,89751
ONECUT3,9,pos,CDH13,1.810115415,chr16-82554122-82554622,-72431
ONECUT3,9,pos,ITPR1,0.876863767,chr3-4398554-4399054,-94544
ONECUT3,9,pos,PRSS12,0.550841932,chr4-118317638-118318138,35115
ONECUT3,9,pos,NCALD,0.511615149,chr8-101935680-101936180,188977
ONECUT3,9,pos,NCALD,0.548064142,chr8-102162600-102163100,-37943
ONECUT3,9,pos,NCALD,0.621355326,chr8-102268828-102269328,-144171
ONECUT3,9,pos,C8orf34,0.9225559,chr8-68156776-68157276,-173696
SP4,9,pos,SIPA1L2,1.778409274,chr1-232629966-232630466,-68658
SP4,9,pos,DAB1,0.582921818,chr1-58545847-58546347,637
SP4,9,pos,DAB1,0.538538939,chr1-58546519-58547019,-35
SP4,9,pos,DAB1,0.517481632,chr1-58580192-58580692,-33708
SP4,9,pos,DAB1,0.741638334,chr1-58619152-58619652,-72668
SP4,9,pos,ST6GALNAC5,1.021656597,chr1-76961370-76961870,94179
SP4,9,pos,TMEM132B,0.818178742,chr12-125228442-125228942,41856
SP4,9,pos,AC027288.3,0.897516313,chr12-79690809-79691309,-187663
SP4,9,pos,SPATA13,0.930000245,chr13-24083297-24083797,103742
SP4,9,pos,FRY,1.601909565,chr13-32031920-32032420,870
SP4,9,pos,ABCG1,0.645072257,chr21-42039985-42040485,-159454
SP4,9,pos,MPPED1,0.559126953,chr22-43226264-43226764,-184682
SP4,9,pos,SGK1,0.582120234,chr6-134174676-134175176,143186
SP4,9,pos,NCALD,0.546710609,chr8-102034512-102035012,90145
SP4,9,pos,NCALD,0.533995097,chr8-102124321-102124821,336
SP4,9,pos,NCALD,0.982969938,chr8-102238587-102239087,-113930
SP4,9,pos,NCALD,0.591482629,chr8-102239103-102239603,-114446
ISL2,0,neg,SRM,-1.094848525,chr1-11199229-11199729,-139455
ISL2,0,neg,ELMOD1,-0.917228046,chr11-107677885-107678385,87044
ISL2,0,neg,CUX2,-0.572626284,chr12-111058010-111058510,24236
ISL2,0,neg,NELL2,-0.800663118,chr12-45120835-45121335,-199237
ISL2,0,neg,CRADD,-0.7752333,chr12-93526796-93527296,-150329
ISL2,0,neg,AC007495.1,-0.64642365,chr16-56257207-56257707,-66363
ISL2,0,neg,ZFHX3,-0.619625895,chr16-73044092-73044592,100105
ISL2,0,neg,ZFHX3,-0.781976277,chr16-73172866-73173366,-28669
ISL2,0,neg,GAB1,-0.537076283,chr4-143285586-143286086,-50926
ISL2,0,neg,MCTP1,-0.723567692,chr5-95163311-95163811,121014
ISL2,0,neg,MCTP1,-0.886615892,chr5-95307886-95308386,-23561
ISL2,0,neg,PLXNA4,-1.090451964,chr7-132475397-132475897,173041
ISL2,0,neg,KIAA1456,-1.124537848,chr8-12872667-12873167,-72725
ISL2,0,neg,CHD7,-0.833510642,chr8-60770087-60770587,91559
ISL2,0,neg,C8orf34,-0.568895101,chr8-68131208-68131708,-199264
HES5,0,neg,SRM,-0.585377908,chr1-10922588-10923088,137186
HES5,0,neg,SRM,-0.816234095,chr1-10979355-10979855,80419
HES5,0,neg,SRM,-1.094848525,chr1-11199229-11199729,-139455
HES5,0,neg,AC099792.1,-0.948817805,chr1-61042341-61042841,-174593
HES5,0,neg,GRAMD1B,-0.647631786,chr11-123302109-123302609,-56069
HES5,0,neg,ATP8A2,-0.727765099,chr13-25179821-25180321,-192000
HES5,0,neg,R3HDM1,-0.501689248,chr2-135335342-135335842,-195863
HES5,0,neg,R3HDM1,-0.534638399,chr2-135585513-135586013,54308
HES5,0,neg,IQGAP2,-0.825740586,chr5-76449518-76450018,46519
HES5,0,neg,MCTP1,-0.723567692,chr5-95163311-95163811,121014
HES5,0,neg,MSRA,-0.83040475,chr8-10207623-10208123,153605
HES5,0,neg,KIAA1456,-0.552196338,chr8-12951938-12952438,6546
HES5,0,neg,KIAA1456,-0.544080455,chr8-13064923-13065423,119531
HES5,0,neg,CHD7,-0.900902525,chr8-60832238-60832738,153710
HES5,0,neg,C8orf34,-0.726655873,chr8-68217791-68218291,-112681
MLXIPL,0,neg,AC099792.1,-0.948817805,chr1-61042341-61042841,-174593
MLXIPL,0,neg,GRAMD1B,-0.647631786,chr11-123302109-123302609,-56069
MLXIPL,0,neg,ATP8A2,-1.523684751,chr13-25180797-25181297,-191024
MLXIPL,0,neg,AC007495.1,-0.64642365,chr16-56257207-56257707,-66363
MLXIPL,0,neg,MCTP1,-0.723567692,chr5-95163311-95163811,121014
MLXIPL,0,neg,KIAA1456,-0.544080455,chr8-13064923-13065423,119531
MLXIPL,0,neg,RUNX1T1,-0.632984143,chr8-92019088-92019588,83948
RFX4,0,neg,EFCAB2,-0.613721773,chr1-244969425-244969925,-30
RFX4,0,neg,GUCY1A2,-0.548298759,chr11-107202144-107202644,-183870
RFX4,0,neg,ZNF423,-0.955942958,chr16-49788453-49788953,69216
RFX4,0,neg,AC007495.1,-1.229247375,chr16-56295962-56296462,-105118
RFX4,0,neg,ZFHX3,-0.619625895,chr16-73044092-73044592,100105
RFX4,0,neg,COMMD10,-1.009827668,chr5-115959928-115960428,-124813
RFX4,0,neg,RAB3C,-0.906583588,chr5-58503343-58503843,-78628
RFX4,0,neg,MCTP1,-0.766266951,chr5-95154218-95154718,130107
RFX4,0,neg,MCTP1,-0.807942212,chr5-95191889-95192389,92436
RFX4,0,neg,SGK1,-0.998920197,chr6-134238975-134239475,78887
RFX4,0,neg,PLXNA4,-0.938179984,chr7-132547742-132548242,100696
RFX4,0,neg,DYNC1I1,-0.936176325,chr7-95886620-95887120,114364
RFX4,0,neg,KIAA1456,-0.578210077,chr8-12849009-12849509,-96383
RFX4,0,neg,C8orf34,-0.897520482,chr8-68134473-68134973,-195999
NEUROD1,0,neg,SRM,-1.094848525,chr1-11199229-11199729,-139455
NEUROD1,0,neg,AC099792.1,-0.948817805,chr1-61042341-61042841,-174593
NEUROD1,0,neg,DPYD,-0.87620299,chr1-97807020-97807520,113779
NEUROD1,0,neg,DPYD,-0.795882669,chr1-97923801-97924301,-3002
NEUROD1,0,neg,CUX2,-0.923504429,chr12-110966603-110967103,-67171
NEUROD1,0,neg,CUX2,-0.860059081,chr12-111221830-111222330,188056
NEUROD1,0,neg,TMEM132B,-0.811983177,chr12-125374657-125375157,188071
NEUROD1,0,neg,MYO16,-0.945384691,chr13-108787573-108788073,191671
NEUROD1,0,neg,ATP8A2,-1.523684751,chr13-25180797-25181297,-191024
NEUROD1,0,neg,SMAD9,-1.269074985,chr13-36998541-36999041,-78026
NEUROD1,0,neg,SYT16,-0.894063371,chr14-61897240-61897740,85516
NEUROD1,0,neg,AC007495.1,-0.69974851,chr16-56299108-56299608,-108264
NEUROD1,0,neg,ZFHX3,-0.743957805,chr16-73215154-73215654,-70957
NEUROD1,0,neg,R3HDM1,-0.501689248,chr2-135335342-135335842,-195863
NEUROD1,0,neg,R3HDM1,-0.534638399,chr2-135585513-135586013,54308
NEUROD1,0,neg,DTNB,-0.724103201,chr2-25684825-25685325,-11428
NEUROD1,0,neg,DSCAM,-0.550558538,chr21-40765806-40766306,81083
NEUROD1,0,neg,ABCG1,-1.254448522,chr21-42014030-42014530,-185409
NEUROD1,0,neg,FGF12,-0.604127524,chr3-192847873-192848373,-80359
NEUROD1,0,neg,PRSS12,-0.992119675,chr4-118347021-118347521,5732
NEUROD1,0,neg,IQGAP2,-0.72874687,chr5-76431253-76431753,28254
NEUROD1,0,neg,MCTP1,-0.885418476,chr5-95266677-95267177,17648
NEUROD1,0,neg,SGK1,-0.998920197,chr6-134238975-134239475,78887
NEUROD1,0,neg,FOXP2,-1.075276037,chr7-113994724-113995224,-91353
NEUROD1,0,neg,MSRA,-0.83040475,chr8-10207623-10208123,153605
NEUROD1,0,neg,PVT1,-1.000807877,chr8-127894207-127894707,99924
NEUROD1,0,neg,KIAA1456,-0.830600881,chr8-12830798-12831298,-114594
NEUROD1,0,neg,KIAA1456,-1.788739183,chr8-12857448-12857948,-87944
NEUROD1,0,neg,CHD7,-0.55583255,chr8-60835866-60836366,157338
NEUROD1,0,neg,C8orf34,-0.897520482,chr8-68134473-68134973,-195999
NEUROD1,0,neg,C8orf34,-0.726655873,chr8-68217791-68218291,-112681
NEUROD1,0,neg,PAG1,-1.157122601,chr8-81003763-81004263,108055
NEUROD1,0,neg,PAG1,-2.031536319,chr8-81005386-81005886,106432
NEUROD1,0,neg,PAG1,-1.17986135,chr8-81240381-81240881,-128563
NEUROD1,0,neg,RUNX1T1,-0.632984143,chr8-92019088-92019588,83948
MYBL2,0,neg,RGS7,-0.762961496,chr1-241397794-241398294,-40814
MYBL2,0,neg,EFCAB2,-0.613721773,chr1-244969425-244969925,-30
MYBL2,0,neg,EPHA4,-0.736130084,chr2-221731682-221732182,-157730
MYBL2,0,neg,ARPP21,-0.976641323,chr3-35596590-35597090,-42105
MYBL2,0,neg,CHD7,-0.833510642,chr8-60770087-60770587,91559
MYBL2,0,neg,MSRA,-0.640551829,chr8-9905882-9906382,-148136
MEIS2,0,neg,SRM,-0.816234095,chr1-10979355-10979855,80419
MEIS2,0,neg,SMAD9,-1.269074985,chr13-36998541-36999041,-78026
MEIS2,0,neg,AC007495.1,-0.64642365,chr16-56257207-56257707,-66363
MEIS2,0,neg,ZFHX3,-0.978141795,chr16-73025038-73025538,119159
MEIS2,0,neg,ZFHX3,-0.743957805,chr16-73215154-73215654,-70957
MEIS2,0,neg,MYO1D,-1.094069727,chr17-32684426-32684926,192501
MEIS2,0,neg,DTNB,-0.724103201,chr2-25684825-25685325,-11428
MEIS2,0,neg,PAM,-1.60325261,chr5-102795791-102796291,42060
MEIS2,0,neg,RAB3C,-0.906583588,chr5-58503343-58503843,-78628
MEIS2,0,neg,MCTP1,-0.807942212,chr5-95191889-95192389,92436
MEIS2,0,neg,PLXNA4,-1.090451964,chr7-132475397-132475897,173041
MEIS2,0,neg,KIAA1456,-0.830600881,chr8-12830798-12831298,-114594
MEIS2,0,neg,KIAA1456,-1.788739183,chr8-12857448-12857948,-87944
MEIS2,0,neg,C8orf34,-0.568895101,chr8-68131208-68131708,-199264
MEIS2,0,neg,C8orf34,-0.726655873,chr8-68217791-68218291,-112681
MEIS2,0,neg,PAG1,-2.031536319,chr8-81005386-81005886,106432
EHF,0,neg,ATP8A2,-0.727765099,chr13-25179821-25180321,-192000
EHF,0,neg,ATP8A2,-1.523684751,chr13-25180797-25181297,-191024
EHF,0,neg,FRMD5,-1.472319945,chr15-43998632-43999132,196370
EHF,0,neg,ZFHX3,-0.821403403,chr16-73050669-73051169,93528
EHF,0,neg,PHF21B,-0.876595618,chr22-44980627-44981127,29122
